,name_json,source,layer,lat,lon,validtime_start,validtime_end,addendum_json_details,street
15,,atlas_andriveaugoujon_1849,street,48.861043217134,2.3359366319449295,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Du Caroussel
16,,atlas_andriveaugoujon_1849,street,48.86070460356933,2.3538575772313823,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Geoffroy Langevin
17,,atlas_andriveaugoujon_1849,street,48.85403616316232,2.344576195840266,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Pont Saint-Michel
18,,atlas_andriveaugoujon_1849,street,48.84657847518523,2.3187958381133718,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Mayet
19,,atlas_andriveaugoujon_1849,street,48.86492051024403,2.3352031626166205,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Clos Georgot
20,,atlas_andriveaugoujon_1849,street,48.83273978706471,2.3510417329587927,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Croulebarbe
21,,atlas_andriveaugoujon_1849,street,48.86512959808841,2.342820336221732,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Pageoin
22,,atlas_andriveaugoujon_1849,street,48.8370243444876,2.3374614378390817,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Cassini
23,,atlas_andriveaugoujon_1849,street,48.84222477881547,2.3515459801303122,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Gracieuse
24,,atlas_andriveaugoujon_1849,street,48.85483921684547,2.359628170614314,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Percée
25,,atlas_andriveaugoujon_1849,street,48.852237101458925,2.3435780073709735,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Percée
26,,atlas_andriveaugoujon_1849,street,48.83958855310953,2.369848872571013,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Watt
27,,atlas_andriveaugoujon_1849,street,48.88336882283921,2.3604674682323217,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Des Fossés Saint-Martin
28,,atlas_andriveaugoujon_1849,street,48.86851433874227,2.3352467758370095,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Monsigny
29,,atlas_andriveaugoujon_1849,street,48.863298628224506,2.3562420882479245,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Chapon
30,,atlas_andriveaugoujon_1849,street,48.87344653096922,2.3422735892822897,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Passage Verdeau
31,,atlas_andriveaugoujon_1849,street,48.838104751751,2.349966791859478,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Passage Valence
32,,atlas_andriveaugoujon_1849,street,48.849097648305786,2.3286127828579106,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue D'Assas
33,,atlas_andriveaugoujon_1849,street,48.83583515332075,2.351388614272249,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Des Gobelins
34,,atlas_andriveaugoujon_1849,street,48.855753913625705,2.3393229338032766,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue De Nevers
35,,atlas_andriveaugoujon_1849,street,48.865216371848106,2.3467596824853634,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Montorgueil
36,,atlas_andriveaugoujon_1849,street,48.8306874014353,2.345580490148664,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Boulevard Des Gobelins
37,,atlas_andriveaugoujon_1849,street,48.865284675962435,2.356640241917906,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Du Marché Saint-Martin
38,,atlas_andriveaugoujon_1849,street,48.86795412349097,2.3345749432707144,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Marsollier
39,,atlas_andriveaugoujon_1849,street,48.86182571069145,2.3526017505124464,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Des Petits Champs
40,,atlas_andriveaugoujon_1849,street,48.85897557937838,2.3311045325389435,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Quai Voltaire
41,,atlas_andriveaugoujon_1849,street,48.871521306273664,2.3505500384996676,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue De L'Échiquier
42,,atlas_andriveaugoujon_1849,street,48.87792553764289,2.3239717152922275,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue De Rome
43,,atlas_andriveaugoujon_1849,street,48.86724221745488,2.3758584097249584,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Saint-Maur
44,,atlas_andriveaugoujon_1849,street,48.8584434088824,2.3569843187225406,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Du Puits
45,,atlas_andriveaugoujon_1849,street,48.85051728889478,2.33800287909291,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Condé
46,,atlas_andriveaugoujon_1849,street,48.88197607515801,2.3410655909523963,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Ruelle Beauregard
47,,atlas_andriveaugoujon_1849,street,48.853335408699536,2.319356632814296,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Vanneau
48,,atlas_andriveaugoujon_1849,street,48.847182944893966,2.375120778102266,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Beccaria
49,,atlas_andriveaugoujon_1849,street,48.86212622594262,2.3376191866006546,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Pierre Lescot
50,,atlas_andriveaugoujon_1849,street,48.8509272030565,2.3331349271134787,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Place Saint-Sulpice
51,,atlas_andriveaugoujon_1849,street,48.85878569638192,2.3075851891838255,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Amélie
52,,atlas_andriveaugoujon_1849,street,48.87426902918741,2.3027520637854026,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Du Centre
53,,atlas_andriveaugoujon_1849,street,48.85252340431839,2.3639399225364492,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Du Petit-Musc
54,,atlas_andriveaugoujon_1849,street,48.86309890634771,2.3479756799547875,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Mondétour
55,,atlas_andriveaugoujon_1849,street,48.8496045847837,2.3651423210199187,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Mornay
56,,atlas_andriveaugoujon_1849,street,48.87235907331944,2.3629683393986296,1848,1850,"{""title"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849"", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852422"", ""description"": ""Plan de Paris comprenant l'enceinte des fortifications. J. Andriveau-Goujon, éditeur, 1849""}",Rue Grange Aux Belles
